adjusted_date,mean_pos_sentiment,mean_neg_sentiment,mean_neutral_sentiment,mean_pos_preamble_sentiment,mean_neg_preamble_sentiment,mean_neutral_preamble_sentiment,News
2022-08-03,0.0699639,0.053090647,0.8769455,0.06926272,0.026008869,0.90472835,Tesla
2023-08-03,0.008864874,0.939585,0.051550094,0.012012295,0.8901171,0.09787059,Tesla
2024-08-03,0.018902862,0.92278546,0.058311686,0.022925653,0.86207247,0.1150019,Tesla
2020-09-03,0.1135594229999999,0.030680312,0.855760225,0.064535495,0.0574355165,0.878028985,Tesla
2020-01-30,0.9070956,0.026599377,0.0663049985,0.5754649900000001,0.0235734675,0.400961565,Tesla
2021-01-30,0.27990894,0.0257999906666666,0.6942911,0.2581921166666667,0.0229892593333333,0.7188186433333333,Tesla
2023-01-30,0.4309533775,0.498454355,0.070592235,0.4358256425,0.466437705,0.0977366,Tesla
2024-01-30,0.099028819,0.419361547,0.4816096173333333,0.0670362538,0.462678659,0.4702851016666667,Tesla
2019-10-30,0.3080818,0.040076643,0.65184146,0.121409215,0.06803967,0.8105511,Tesla
2021-10-30,0.92291653,0.041487936,0.0355955,0.92246574,0.037330694,0.040203635,Tesla
2022-10-30,0.007882803,0.9482577,0.043859534,0.007914607,0.928952,0.063133456,Tesla
2023-10-30,0.4841693766666666,0.0983309243333333,0.4174997266666667,0.3356621016666667,0.1840645436666666,0.4802733583333333,Tesla
2020-11-30,0.55032591,0.01231143675,0.43736267,0.558086825,0.01346327175,0.42844992,Tesla
2021-11-30,0.58849293,0.015948964,0.39555803,0.3008098,0.013910229,0.68527997,Tesla
2023-11-30,0.08067973,0.3712145585,0.54810571,0.08343529,0.3344370775,0.5821276599999999,Tesla
2022-12-30,0.10741733525,0.3095119759999999,0.583070687,0.13541373175,0.28536506375,0.5792211975,Tesla
2020-03-30,0.023999648,0.042316724,0.93368363,0.017501116,0.053657368,0.9288415,Tesla
2020-04-30,0.04193349,0.06907008,0.8889965,0.026585944,0.06544926,0.9079648,Tesla
2021-04-30,0.0386534845,0.55891439,0.402432095,0.0293155445,0.53871541,0.43196903,Tesla
2022-04-30,0.0308816506666666,0.2813868303333333,0.6877315266666667,0.038473613,0.108476459,0.8530498999999999,Tesla
2024-04-30,0.022553064,0.46029374,0.5171532,0.022542655,0.28452167,0.69293576,Tesla
2022-06-30,0.029326547,0.064170934,0.9065025,0.024125423,0.041571114,0.93430346,Tesla
2023-06-30,0.032767568,0.05919035,0.9080421,0.026643425,0.1198141,0.8535425,Tesla
2020-07-30,0.07289116,0.043451518,0.8836573,0.046356358,0.03774243,0.9159012,Tesla
2021-07-30,0.04449414,0.10683984,0.848666,0.0258425,0.06074462,0.9134129,Tesla
2024-07-30,0.041726764,0.10004,0.8582333,0.02687849,0.059595753,0.9135257,Tesla
2021-08-30,0.3301558,0.049420618,0.6204236,0.33203638,0.045949817,0.62201387,Tesla
2022-08-30,0.03472806,0.03895628,0.92631567,0.030186951,0.031286787,0.9385263,Tesla
2022-09-30,0.009310616,0.9674288,0.023260599,0.00986262,0.96203816,0.028099226,Tesla
2023-01-31,0.1916119715,0.5582010550000001,0.2501869869999999,0.132857003,0.531458345,0.3356846275,Tesla
2024-01-31,0.015261584,0.90972855,0.0750098635,0.021753811,0.83958585,0.138660392,Tesla
2022-10-31,0.037375,0.518645,0.44397998,0.04494531,0.3744486,0.5806061,Tesla
2023-10-31,0.327456919,0.4878884026666667,0.1846546623333333,0.3353751383333332,0.4736442066666666,0.1909806633333333,Tesla
2019-12-31,0.7040577,0.053680304,0.24226193,0.60250586,0.03211425,0.36537996,Tesla
2020-12-31,0.16404152,0.018084263,0.81787425,0.07366954,0.02424591,0.9020846,Tesla
2021-12-31,0.011206303,0.9265352,0.06225849,0.010707097,0.9073712,0.08192164,Tesla
2022-12-31,0.00737381,0.96861714,0.024009103,0.007322818,0.96414423,0.028532906,Tesla
2021-03-31,0.053076538,0.0617369825,0.88518645,0.025616297,0.047563169,0.926820525,Tesla
2023-03-31,0.8891593,0.013742194,0.09709851,0.8307004,0.018162524,0.1511371,Tesla
2024-03-31,0.049187727,0.055210873,0.89560133,0.05285438,0.039652072,0.90749353,Tesla
2022-05-31,0.02382666,0.8074833,0.16869009,0.027142804,0.8273179,0.1455393,Tesla
2023-05-31,0.063557975,0.781907825,0.154534128,0.097018842,0.4929704099999999,0.41001074,Tesla
2024-05-31,0.09845399,0.026310107,0.87523586,0.056358755,0.02172299,0.9219183,Tesla
2021-07-31,0.5194422,0.013719003,0.46683884,0.18120734,0.01207782,0.80671483,Tesla
2024-07-31,0.056285303,0.33747602,0.60623866,0.062036954,0.18805484,0.7499082,Tesla
2023-08-31,0.630709615,0.0314249979999999,0.3378654435,0.482250685,0.0864491739999999,0.431300145,Tesla
2020-01-04,0.44558245,0.1327616,0.4216559,0.17403409,0.10488729,0.7210786,Tesla
2021-01-04,0.026206654,0.8663885,0.10740486,0.03856325,0.8524995,0.10893722,Tesla
2022-01-04,0.2474478235,0.28377457,0.46877762,0.360469741,0.247591181,0.3919391,Tesla
2023-01-04,0.0098971715,0.969785985,0.0203169014999999,0.0093457905,0.9690032,0.0216509309999999,Tesla
2024-01-04,0.01658206,0.94950248,0.033915533,0.0127263994999999,0.949725265,0.0375483945,Tesla
2021-10-04,0.026703062,0.50840497,0.46489197,0.025103891,0.38962382,0.58527225,Tesla
2019-11-04,0.02269264,0.71467966,0.26262766,0.041650236,0.45421916,0.5041306,Tesla
2019-12-04,0.0377022,0.3055296,0.65676814,0.02154421,0.16777167,0.8106841,Tesla
2020-02-04,0.9490822,0.023411235,0.027506558,0.9467179,0.023204679,0.030077407,Tesla
2021-02-04,0.34447932,0.01696635,0.63855433,0.44233984,0.01750062,0.5401596,Tesla
2022-02-04,0.9514435,0.022899587,0.025656935,0.9368368,0.018458216,0.044705078,Tesla
2023-02-04,0.032508362,0.76050735,0.20698433,0.039790854,0.6825348,0.2776744,Tesla
2020-03-04,0.17577556,0.56129164,0.26293284,0.07053742,0.79721093,0.1322517,Tesla
2022-03-04,0.4404249999999999,0.0166823715,0.54289269,0.22052673,0.01664013,0.7628331500000001,Tesla
2023-03-04,0.74213266,0.015321158,0.24254622,0.58025616,0.017691346,0.40205246,Tesla
2022-04-04,0.034166858,0.0595892,0.9062439,0.03660224,0.069328494,0.8940692,Tesla
2023-04-04,0.0267750366666666,0.7436598533333333,0.2295650633333333,0.03003555,0.5858694666666667,0.3840949599999999,Tesla
2024-04-04,0.0151477915,0.9382879,0.0465643015,0.0145934375,0.943528055,0.04187846,Tesla
2020-05-04,0.029295865,0.08279118,0.88791305,0.024314746,0.07508621,0.900599,Tesla
2021-05-04,0.037886709,0.1039695015,0.8581438100000001,0.0347219365,0.115306427,0.84997162,Tesla
2022-05-04,0.059264332,0.017558834,0.9231768,0.038308922,0.020350032,0.94134104,Tesla
2024-05-04,0.052032683,0.69457644,0.25339094,0.03740874,0.79292697,0.16966435,Tesla
2021-06-04,0.3275361746666667,0.6397928713333333,0.0326709773333333,0.3258395306666666,0.6123873216666667,0.0617732076666666,Tesla
2022-06-04,0.02946941,0.54315381,0.427376794,0.0239218585,0.5035355715000001,0.4725425725,Tesla
2024-06-04,0.44088913,0.062002262,0.49710855,0.36314227,0.140806553,0.49605118,Tesla
2024-07-04,0.17625204,0.03628706,0.78746086,0.13846894,0.025106046,0.83642507,Tesla
2020-08-04,0.031322711,0.306561065,0.66211625,0.038987543,0.168952065,0.792060385,Tesla
2021-08-04,0.60398287,0.027510153,0.3685069,0.40018907,0.044669528,0.5551414,Tesla
2022-08-04,0.062229479075,0.3969225274999999,0.540848026,0.044808819,0.4153992875,0.53979189975,Tesla
2023-08-04,0.009793619,0.9632887,0.026917653,0.012355681,0.943233,0.04441123,Tesla
2021-09-04,0.022128321,0.8481811,0.12969048,0.018322596,0.84204865,0.13962878,Tesla
2022-09-04,0.37707222,0.012974249,0.6099535,0.33846113,0.013025651,0.6485132,Tesla
2021-01-05,0.0073822984,0.9657273,0.026890304,0.007989635,0.9653028,0.026707556,Tesla
2022-01-05,0.1805886946666667,0.3005952658333333,0.5188160466666667,0.1151750576666666,0.2977852976666666,0.58703963,Tesla
2023-01-05,0.00710105,0.9724655,0.02043343,0.008141358,0.9722539,0.01960465,Tesla
2024-01-05,0.011668442,0.9644876,0.023843901,0.020757394,0.9481711,0.031071471,Tesla
2021-10-05,0.014224413,0.88702801,0.098747587,0.0153898943333333,0.8758241999999999,0.1087859553333333,Tesla
2022-10-05,0.14091615,0.055690646,0.80339324,0.06778457,0.05575492,0.8764605,Tesla
2023-10-05,0.2566883013333333,0.5546808486666667,0.1886308133333333,0.1824171846666666,0.5628521596666667,0.2547307266666667,Tesla
2019-11-05,0.06401046,0.108353205,0.8276364,0.048425566,0.24480534,0.70676905,Tesla
2020-11-05,0.05373456,0.111367814,0.83489764,0.05560543,0.11352427,0.83087033,Tesla
2023-11-05,0.16369466,0.395849,0.4404564,0.085538305,0.5292803,0.3851814,Tesla
2019-12-05,0.9187055,0.01162587,0.06966861,0.8663503,0.017254705,0.11639502,Tesla
2020-02-05,0.2536210619999999,0.3766749533333333,0.3697039943333333,0.0980171783333333,0.3396499823333334,0.5623327916666666,Tesla
2022-02-05,0.0438635,0.021583933,0.93455255,0.036967263,0.022998348,0.94003433,Tesla
2024-02-05,0.2442247076666666,0.6470732756666666,0.108702042,0.2207066665,0.6410186533333334,0.138274705,Tesla
2020-03-05,0.85133004,0.00917589,0.13949406,0.78197837,0.012127103,0.20589457,Tesla
2021-03-05,0.008074369,0.9689484,0.022977231,0.008191474,0.96842605,0.023382576,Tesla
2024-03-05,0.0580006855,0.89356765,0.0484316935,0.0372354095,0.91325755,0.049507026,Tesla
2021-04-05,0.055986732,0.4992109,0.44480234,0.060920257,0.47557148,0.46350828,Tesla
2022-04-05,0.078694625,0.49250067025,0.4288046715,0.07564345,0.4915138795,0.4328426875,Tesla
2023-04-05,0.03296856,0.59085107,0.37618035,0.02346175,0.67627686,0.30026135,Tesla
2021-05-05,0.4021407884999999,0.0369680675,0.560891135,0.321750849,0.0430144725,0.63523469,Tesla
2022-05-05,0.1102099126666666,0.3630196626666666,0.5267704366666667,0.0887363133333333,0.41165706,0.499606642,Tesla
2023-06-05,0.1195836,0.8503985,0.03001787,0.17967683,0.778966,0.041357137,Tesla
2024-06-05,0.067913644,0.24878089,0.6833055,0.088147946,0.023685073,0.888167,Tesla
2022-07-05,0.027672645,0.829096,0.14323123,0.028272381,0.8614716,0.110256046,Tesla
2021-08-05,0.12972613,0.21830063,0.65197325,0.1511498,0.060761347,0.7880888,Tesla
2022-08-05,0.432901368,0.4521507795,0.114947865,0.4301769075,0.444610373,0.125212735,Tesla
2021-01-06,0.51450052,0.075518173,0.40998128,0.161583655,0.396005002,0.442411351,Tesla
2022-01-06,0.032564133,0.299621455,0.66781439,0.034729283,0.253792362,0.711478355,Tesla
2023-01-06,0.4423376945,0.486220492,0.0714418025,0.4088570139999999,0.4854845445,0.105658438,Tesla
2024-01-06,0.24360155,0.4306752,0.32572326,0.121804304,0.39077336,0.4874223,Tesla
2022-10-06,0.10062474,0.09338376,0.80599145,0.066733502,0.040133761,0.8931327849999999,Tesla
2023-10-06,0.29372942,0.053980876,0.6522897,0.329576,0.033043776,0.63738024,Tesla
2019-12-06,0.3275673713333333,0.2962829273333333,0.3761497266666667,0.3166842063333333,0.1332623455,0.5500534766666666,Tesla
2021-12-06,0.017892716,0.90544262,0.076664588,0.0289614585,0.807454495,0.163584073,Tesla
2020-02-06,0.4784193914999999,0.21398493,0.3075956549999999,0.48557049,0.1781078295,0.3363216515,Tesla
2023-02-06,0.10731665,0.020491447,0.87219185,0.0522945,0.02679769,0.9209078,Tesla
2021-03-06,0.21902947,0.44688934,0.33408114,0.068281464,0.35965002,0.5720685,Tesla
2024-03-06,0.0427342485,0.0810182615,0.8762475,0.0412127385,0.08775854,0.871028685,Tesla
2020-04-06,0.13484931,0.11471548,0.75043523,0.13128075,0.1651753,0.70354396,Tesla
2021-04-06,0.78099847,0.0131954085,0.20580615,0.8008453,0.009701047,0.1894537,Tesla
2022-04-06,0.07399765,0.4320903299999999,0.49391193,0.051232573,0.450691629,0.49807583,Tesla
2023-04-06,0.044460855,0.04060618,0.91493297,0.045473803,0.028988143,0.92553806,Tesla
2024-04-06,0.022505943,0.92686087,0.05063327,0.017360587,0.9333512,0.04928824,Tesla
2021-05-06,0.0768873675,0.46852047,0.454592153,0.0725597565,0.450643535,0.476796785,Tesla
2022-05-06,0.0150438748333333,0.9359781866666668,0.0489778923333333,0.017880795,0.8642915200000001,0.1178276883333333,Tesla
2023-05-06,0.014732143,0.88786775,0.09740015,0.01406095,0.8968644,0.08907461,Tesla
2022-06-06,0.0216405873333333,0.75608587,0.2222735586666666,0.0218983625,0.6270410000000001,0.35106058,Tesla
2023-06-06,0.11031037,0.53358454,0.35610515,0.14888282,0.6473602,0.20375696,Tesla
2021-07-06,0.012512210125,0.9224036475,0.06508415225,0.012659894,0.916497045,0.0708430475,Tesla
2023-07-06,0.9467593,0.029424116,0.023816573,0.9416837,0.031610373,0.02670592,Tesla
2024-07-06,0.49688205,0.11262465,0.39049336,0.25279424,0.04525048,0.7019553,Tesla
2020-08-06,0.08968019,0.013791135,0.89652866,0.09125232,0.011878325,0.8968693,Tesla
2021-08-06,0.0436569069999999,0.50145618,0.454886925,0.047008087,0.52271495,0.430276905,Tesla
2022-08-06,0.012800534,0.9087016,0.078497924,0.010924235,0.93348956,0.05558621,Tesla
2023-08-06,0.31114438,0.48483706,0.20401867,0.07979297,0.61346126,0.3067458,Tesla
2023-09-06,0.009554238,0.9388167,0.05162901,0.00941643,0.9413836,0.049200002,Tesla
2021-01-07,0.043454383,0.051769793,0.9047758,0.021374559,0.03800643,0.94061905,Tesla
2021-10-07,0.3278158266666667,0.0231066053333333,0.6490775933333334,0.1357828926666666,0.0202944523333333,0.8439226466666666,Tesla
2022-10-07,0.217601985,0.062644553,0.7197534699999999,0.201076178,0.0340832465,0.764840575,Tesla
2023-10-07,0.343869288,0.62882137,0.0273093385,0.2098936675,0.75151317,0.03859321,Tesla
2021-12-07,0.105069505,0.1200610575,0.77486945,0.06553312,0.0632539555,0.8712129,Tesla
2023-12-07,0.010572714,0.95039475,0.03903257,0.01139328,0.95486194,0.03374475,Tesla
2021-02-07,0.087492794,0.17782505,0.73468214,0.08985841,0.12968192,0.78045964,Tesla
2022-02-07,0.25779817,0.06955262,0.67264926,0.1437703,0.47576606,0.38046372,Tesla
2024-02-07,0.008211967,0.97103195,0.020756066,0.0078598478,0.969873925,0.022266253,Tesla
2022-03-07,0.2157220706666666,0.630277891,0.1540000066666666,0.2184920006666666,0.6374574226666666,0.1440505566666666,Tesla
2021-04-07,0.016265085,0.8589247,0.124810256,0.019641984,0.7708942,0.20946386,Tesla
2022-04-07,0.252154879,0.1947067075,0.553138475,0.2205509929999999,0.085016951,0.694432015,Tesla
2023-04-07,0.012142502,0.84089327,0.14696419,0.012144217,0.83589214,0.15196368,Tesla
2020-05-07,0.122591965,0.012776417,0.86463165,0.11191691,0.011662083,0.87642103,Tesla
2021-05-07,0.3465056533333333,0.1175035033333333,0.53599081,0.25503706,0.08273119,0.66223177,Tesla
2022-05-07,0.053495126,0.2636092233333333,0.6828956633333334,0.0380516613333333,0.3676088099999999,0.5943395666666667,Tesla
2024-05-07,0.3711851833333333,0.0781510173333333,0.5506638053333334,0.347517891,0.0381106129999999,0.6143714966666667,Tesla
2022-06-07,0.2030742475,0.4802164075,0.316709338,0.190012363,0.476635441,0.333352205,Tesla
2023-06-07,0.133001512,0.063759943,0.8032385,0.072906362,0.111879859,0.8152137500000001,Tesla
2020-07-07,0.159882835,0.0328061505,0.80731102,0.099146373,0.0295924475,0.87126121,Tesla
2023-07-07,0.010188452,0.9638132,0.025998335,0.009738303,0.9549328,0.035328943,Tesla
2020-08-07,0.048695657,0.014882312,0.93642205,0.04926094,0.01494547,0.9357936,Tesla
2024-08-07,0.043794993,0.4230987,0.53310627,0.03601354,0.24223185,0.72175467,Tesla
2023-09-07,0.007378413,0.97151315,0.021108495,0.007998824,0.9692221,0.022778958,Tesla
2024-09-07,0.034908175,0.4971181,0.46797374,0.053283405,0.18630901,0.76040757,Tesla
2021-01-08,0.037335707,0.4459428435,0.516721465,0.030886468,0.4515129535,0.517600607,Tesla
2022-01-08,0.032398336,0.8101087,0.1574929,0.040186286,0.41026345,0.5495502,Tesla
2024-01-08,0.007803328,0.975031,0.017165774,0.00930205,0.971984,0.018714003,Tesla
2021-10-08,0.051047392,0.025496319,0.9234563,0.053367455,0.020028051,0.9266045,Tesla
2022-10-08,0.012316804,0.94622743,0.04145577,0.013136828,0.916997,0.06986615,Tesla
2021-11-08,0.0326675935,0.143098875,0.82423357,0.0295066459999999,0.068308755,0.90218463,Tesla
2022-11-08,0.014266885,0.91641307,0.06932004,0.015638502,0.8982544,0.0861071,Tesla
2023-11-08,0.3199315743333333,0.6371404483333333,0.0429279726666666,0.3336675743333333,0.6138368083333333,0.052495594,Tesla
2021-12-08,0.143553615,0.0142763265,0.84217005,0.084079076,0.0221503139999999,0.89377057,Tesla
2023-12-08,0.008986806,0.94283813,0.048175152,0.011641152,0.9229285,0.06543032,Tesla
2020-02-08,0.02877300125,0.48632446,0.4849025314999999,0.026154098,0.471247558,0.502598395,Tesla
2021-02-08,0.2824243333333333,0.1936895176666666,0.5238861266666667,0.2300108239999999,0.1449212326666666,0.62506796,Tesla
2022-02-08,0.0203960513333333,0.8843385166666667,0.0952654466666666,0.0166795326666666,0.9031406666666668,0.0801797886666666,Tesla
2021-03-08,0.08545132,0.036190838,0.8783578,0.054765806,0.11034053,0.8348937,Tesla
2023-03-08,0.010423865,0.93124896,0.05832721,0.013536792,0.87265015,0.11381307,Tesla
2024-03-08,0.275024079,0.47989425,0.245081695,0.238583484,0.477426555,0.28398989,Tesla
2021-04-08,0.1494554,0.014004814,0.83653975,0.10198729,0.012757218,0.88525546,Tesla
2022-04-08,0.095686176,0.58555396,0.3187598825,0.0526623,0.55974267,0.387595089,Tesla
2020-05-08,0.024002165,0.047912944,0.9280849,0.016824253,0.055630367,0.92754537,Tesla
2021-05-08,0.013303737,0.8707668,0.11592942,0.01608387,0.74849486,0.23542123,Tesla
2021-06-08,0.047711346,0.80260533,0.14968331,0.041540258,0.81967354,0.13878618,Tesla
2022-06-08,0.08085441,0.123242635,0.795903,0.05014354,0.134621532,0.8152349249999999,Tesla
2024-06-08,0.038392983,0.8270073,0.13459964,0.0440924,0.7575035,0.1984041,Tesla
2020-07-08,0.022401107,0.7753567,0.20224227,0.03075987,0.69702405,0.27221605,Tesla
2023-07-08,0.030065244,0.82753146,0.14240323,0.03300649,0.7879959,0.17899767,Tesla
2020-08-08,0.031871714,0.65964603,0.3084823,0.028390676,0.63354266,0.33806664,Tesla
2023-08-08,0.1175978575,0.0203039875,0.8620981249999999,0.0705648225,0.0208710395,0.90856415,Tesla
2021-09-08,0.0647497,0.0735880095,0.8616623,0.0562384055,0.0516545675,0.89210705,Tesla
2023-09-08,0.047339454,0.5237365,0.42892396,0.0344256,0.6755077,0.2900667,Tesla
2020-01-09,0.074312806,0.10359635,0.8220908,0.04536743,0.06516556,0.889467,Tesla
2019-10-09,0.06392203,0.04526921,0.89080876,0.07904259,0.030559625,0.8903977,Tesla
2021-10-09,0.094713986,0.019622596,0.8856634,0.072436824,0.023409987,0.9041531,Tesla
2020-11-09,0.25318804,0.014028673,0.73278326,0.18448102,0.014354071,0.80116487,Tesla
2021-11-09,0.5635285,0.009559576,0.4269119,0.46648732,0.010491107,0.5230216,Tesla
2022-11-09,0.349151339,0.3410742783333333,0.309774385,0.3259925176666667,0.3437946736666666,0.3302127833333333,Tesla
2023-11-09,0.11083845,0.8451749,0.043986626,0.17499077,0.75631076,0.068698466,Tesla
2019-12-09,0.018309988,0.7941324,0.18755762,0.016503775,0.85547656,0.12801966,Tesla
2020-12-09,0.0430260695,0.1637493905,0.793224565,0.043701274,0.2599841735,0.69631452,Tesla
2021-12-09,0.1191635866666666,0.5700086086666667,0.31082778,0.200664588,0.4132109666666667,0.3861244666666666,Tesla
2021-02-09,0.3106348956666666,0.1855375788333333,0.5038275165,0.3054556353333333,0.1808086828333333,0.5137356933333334,Tesla
2022-02-09,0.017120197,0.93818736,0.044692397,0.026366051,0.8998835,0.07375041,Tesla
2024-02-09,0.10004018,0.056227706,0.8437322,0.06268884,0.035514697,0.90179646,Tesla
2021-03-09,0.09559199,0.2351582393333333,0.66924977,0.1174231316666666,0.15065186,0.7319250333333334,Tesla
2024-03-09,0.19383007,0.391069657,0.41510033,0.165627767,0.353021398,0.481350815,Tesla
2021-04-09,0.009383689,0.9529725,0.03764378,0.012377436,0.9056935,0.08192911,Tesla
2024-04-09,0.1247614606666666,0.3653842133333334,0.5098543566666667,0.1203746363333333,0.3555990466666667,0.52402632,Tesla
2020-05-09,0.011965306,0.9371573,0.050877433,0.019111142,0.8223172,0.15857169,Tesla
2023-05-09,0.16370562,0.080314994,0.75597936,0.12828334,0.03534973,0.8363669,Tesla
2024-05-09,0.038141586,0.047504414,0.91435397,0.024846453,0.043831006,0.9313225,Tesla
2020-06-09,0.038632527,0.17763096,0.7837365,0.037860345,0.12593518,0.8362044,Tesla
2021-06-09,0.3257002166666666,0.0171551753333333,0.6571446133333333,0.1301531146666666,0.014474958,0.85537192,Tesla
2022-06-09,0.1319988526666666,0.3401904873333333,0.5278106633333334,0.0948860586666666,0.1960441243333333,0.7090698133333334,Tesla
2023-06-09,0.39307907,0.1683373795,0.43858354,0.281822325,0.063547622,0.65463005,Tesla
2022-08-09,0.06157236,0.22192286,0.7165049,0.0701544,0.10285689,0.8269887,Tesla
2020-09-09,0.06460308,0.097977996,0.8374189,0.05675653,0.021829734,0.9214138,Tesla
2021-09-09,0.07517547,0.014509997,0.9103145,0.08708498,0.01117715,0.9017379,Tesla
2022-09-09,0.7635967,0.009087889,0.22731538,0.50475645,0.01103769,0.4842058,Tesla
2023-09-09,0.0206447375,0.6346621,0.34469316,0.018829683,0.56416301,0.417007267,Tesla
2019-09-30,0.0563080735714285,0.7626037042857143,0.1810882482857143,0.127191742,0.6411414228571429,0.2316668822857142,Market News
2019-10-01,0.084752445875,0.525347394,0.38990017975,0.06955419325,0.53183723875,0.3986085765,Market News
2019-10-02,0.064853819125,0.47612960025,0.459016582625,0.0537608282499999,0.438075529125,0.508163638125,Market News
2019-10-03,0.2674304622857143,0.2712096467142856,0.4613598917142857,0.2507331985714285,0.2393513364285714,0.5099154868571428,Market News
2019-10-04,0.132889479875,0.5338434219583333,0.3332670869166667,0.0706085830833333,0.49931691775,0.4300745052499999,Market News
2019-10-05,0.033583462,0.6882843505,0.2781322006666666,0.0386213573333333,0.6125611933333334,0.3488174621666666,Market News
2019-10-07,0.1270098415,0.3747168549999999,0.49827332,0.0888882449999999,0.358887485,0.5522243,Market News
2019-10-08,0.0716539365666666,0.47882964,0.4495164245,0.074945626125,0.4582609877499999,0.46679339275,Market News
2019-10-09,0.1362193012499999,0.361721844375,0.502058847,0.1133829525,0.3472034165,0.539413607,Market News
2019-10-10,0.0339659757142857,0.8462095528571429,0.1198244565714285,0.0342553531428571,0.82235585,0.1433887964285714,Market News
2019-10-11,0.1984872518307692,0.3925120741538461,0.409000678,0.1875213776923076,0.3969675986153846,0.4155110192307693,Market News
2019-10-12,0.0247285519999999,0.776406802,0.198864619,0.0250693015,0.753434808,0.2214958794,Market News
2019-10-14,0.0780036224,0.484439165,0.4375572408,0.0885250178,0.4054014168,0.5060735528,Market News
2019-10-15,0.062777064,0.440796641875,0.496426319375,0.0692222815,0.37737558725,0.553402134125,Market News
2019-10-16,0.1869241865,0.3481443727,0.464931434,0.1906030408,0.3325548814,0.4768420915,Market News
2019-10-17,0.2340162128888888,0.3561913614444444,0.409792444,0.3032144063333333,0.3023824164444444,0.3944031734444444,Market News
2019-10-18,0.1898099851818182,0.3654126072727273,0.4447773785454545,0.1221502833181818,0.3871970821818182,0.4906526422727272,Market News
2019-10-19,0.1036128501666666,0.6394732399999999,0.256913876,0.1284430363333333,0.574076469,0.2974805186666666,Market News
2019-10-21,0.080664925,0.160195452,0.7591396,0.072231082,0.085921819,0.84184715,Market News
2019-10-22,0.0539207255384615,0.4774203400769231,0.4686589394615384,0.0657636668461538,0.4404655844615384,0.493770755076923,Market News
2019-10-23,0.1534376605,0.3179692235,0.5285930974999999,0.085853986,0.33960222,0.5745437817500001,Market News
2019-10-24,0.1124190333846154,0.4034376263076923,0.4841433551538461,0.1063873041923077,0.3539133264615384,0.5396993759230769,Market News
2019-10-25,0.1660499352142857,0.3334406196428571,0.5005094592857143,0.1611606935,0.2846882258571429,0.5541510882142857,Market News
2019-10-26,0.0922217623333333,0.62934796,0.27843027,0.0810363236666666,0.3603963999999999,0.5585672899999999,Market News
2019-10-28,0.356806543,0.0319186425,0.611274835,0.3641379433333334,0.0312942203333333,0.6045678716666667,Market News
2019-10-29,0.025264499,0.8386857977777777,0.1360497031111111,0.0236555478888888,0.81391066,0.1624338016666666,Market News
2019-10-30,0.055484019375,0.36411401125,0.580401956,0.053908697125,0.35731511375,0.58877619375,Market News
2019-10-31,0.0569861341999999,0.6938432555333333,0.249170603,0.0604206971733333,0.6764170264,0.2631622793333333,Market News
2019-11-01,0.1239923142857142,0.6901311385714285,0.1858765337142857,0.0604531881428571,0.6694391385714286,0.2701076521428571,Market News
2019-11-02,0.25622669795,0.480924588875,0.262848714125,0.255092220175,0.4567016648749999,0.288206117,Market News
2019-11-04,0.18187282525,0.2204880205,0.59763916,0.1824887772499999,0.157140936,0.66037031,Market News
2019-11-05,0.0802455822454545,0.3054396709090909,0.6143147490909091,0.0856777435454545,0.3065796079090909,0.6077426522727273,Market News
2019-11-06,0.0637383663,0.4180493658999999,0.5182122728,0.0736414830999999,0.3790251296,0.5473333842,Market News
2019-11-07,0.1362087964,0.368310693,0.4954805094,0.1320856234,0.3197085397,0.5482058342,Market News
2019-11-08,0.1718526521666666,0.5737085921666667,0.2544387449166667,0.1265964678333333,0.5383172705,0.3350862586666667,Market News
2019-11-09,0.0388526269999999,0.5728952666666667,0.3882521156666667,0.0302825263333333,0.5415509566666666,0.4281665416666667,Market News
2019-11-11,0.10261728425,0.299151445,0.5982312525,0.1143107734999999,0.2764308195,0.6092584125,Market News
2019-11-12,0.147699935625,0.3793969095,0.472903158625,0.0981391325,0.4042498678125,0.49761096675,Market News
2019-11-13,0.2996880527777777,0.1894974123333333,0.5108145266666667,0.2209758482222222,0.1269986644444444,0.6520255,Market News
2019-11-14,0.1254361953076923,0.4014906998846154,0.4730731049230768,0.1108488443076923,0.3493841261538462,0.5397670187692308,Market News
2019-11-15,0.070440530625,0.41830601275,0.5112534343749999,0.0559328229375,0.429457119875,0.514610066875,Market News
2019-11-16,0.024332032,0.29050294,0.685165,0.026385995,0.14502187,0.8285921,Market News
2019-11-18,0.2239850275,0.2719360484999999,0.504078915,0.1992401805,0.294988737,0.5057710962499999,Market News
2019-11-19,0.1046636243,0.287161903,0.608174457,0.0801880398,0.2689173047,0.650894633,Market News
2019-11-20,0.1609483058571428,0.3677988791428571,0.4712528114285714,0.168052803,0.2782114672857143,0.55373577,Market News
2019-11-21,0.0954758773571428,0.5255566903571428,0.3789674208571428,0.0619200465,0.4882373178571429,0.4498426505714286,Market News
2019-11-22,0.1015100722,0.3530509188571428,0.5454390227142857,0.0794435759142857,0.3083957427142857,0.6121607125714286,Market News
2019-11-23,0.0323647674,0.6384706548,0.3291645566,0.0350656404,0.602421128,0.362513266,Market News
2019-11-25,0.2007352406666666,0.3344866663333333,0.4647780833333333,0.1856353211666667,0.3048389081666667,0.5095257798333334,Market News
