adjusted_date,mean_pos_sentiment,mean_neg_sentiment,mean_neutral_sentiment,mean_pos_preamble_sentiment,mean_neg_preamble_sentiment,mean_neutral_preamble_sentiment
2/10/19,0.021738004,0.5276928,0.45056924,0.019117592,0.42285767,0.5580247
2/10/21,0.017852645,0.91961837,0.06252894,0.011567743,0.9564304,0.03200182
2/10/23,0.017885747,0.8534352999999999,0.128678985,0.02127926,0.7647967,0.2139240265
2/11/19,0.04378782,0.7621422,0.19407001,0.028618198,0.8151736,0.15620811
2/11/21,0.32171534333333335,0.017878975000000002,0.66040567,0.25011669166666667,0.016513514,0.7333697933333333
2/11/22,0.043224313800000004,0.648609065,0.308166672,0.0390644977,0.603812765,0.35712275
2/11/23,0.014159089,0.9059666,0.07987435,0.017960798,0.8879743,0.09406494
2/12/20,0.060311764,0.060063194,0.8796251,0.08774707,0.04210324,0.87014973
2/12/22,0.082963906,0.017784892,0.89925116,0.070154615,0.016967675,0.91287774
2/2/21,0.053869810500000004,0.4840106755,0.4621195245,0.0396141225,0.47984232800000004,0.48054356175
2/2/22,0.5201252633333333,0.13888254933333333,0.340992149,0.43695428266666675,0.19266475333333333,0.370380972
2/2/24,0.927856,0.019102842,0.053041127,0.91723114,0.018478787,0.06429006
2/3/20,0.059984628,0.031481896,0.9085335,0.061784867,0.023772,0.9144432
2/3/21,0.6258869,0.020628676,0.35348445,0.69266045,0.014631335,0.2927082
2/3/22,0.121247695,0.0128295915,0.8659227,0.0842863395,0.0148236155,0.90089008
2/3/23,0.07204013,0.26615986,0.6618,0.05430817,0.18478803,0.7609038
2/3/24,0.072777477,0.17049092500000002,0.756731625,0.0484998395,0.10752668500000001,0.84397352
2/4/20,0.007552511,0.974778,0.01766949,0.008203275,0.97373307,0.018063745
2/4/21,0.9476408,0.023259362,0.02909989,0.9183911,0.022018963,0.059589956
2/4/24,0.007593776,0.9749342,0.017471956,0.0076384516,0.97276556,0.019595923
2/5/20,0.0075521977,0.9673458,0.025101952,0.00841559,0.9621393,0.029445047
2/5/21,0.6052469,0.011857789,0.38289526,0.47189558,0.011597809,0.51650655
2/5/22,0.062182907,0.8295482,0.10826887,0.18338421,0.4437528,0.372863
2/5/24,0.026249286,0.8508223,0.12292827,0.031817548,0.80699134,0.16119106
2/6/20,0.014876775,0.8823769,0.10274637,0.033418547,0.10291782,0.8636637
2/6/21,0.233002597,0.18263131500000002,0.584366025,0.259331245,0.117340423,0.6233283199999999
2/6/22,0.0210987515,0.385222999,0.59367825,0.0188239,0.38170059,0.5994755199999999
2/7/20,0.015512220666666666,0.6565552093333333,0.3279326003333333,0.0134202334,0.6384843233333334,0.34809540666666666
2/7/21,0.123179756,0.84563994,0.031180268,0.08935817,0.87344867,0.037193093
2/7/23,0.06835651,0.7002203,0.23142318,0.052373186,0.66099644,0.28663036
2/7/24,0.09857687866666666,0.8282616666666667,0.073161468,0.194077315,0.6672695033333333,0.138653151
2/8/22,0.035368826,0.6115048,0.35312638,0.03480327,0.45620197,0.50899476
2/8/24,0.02422994666666667,0.8935940933333333,0.08217593466666667,0.028157552333333336,0.8555058666666667,0.11633659333333335
